trainer_name,now,return_epoch,early_stop_round,hidden_size,trn_loss,val_loss,avg_trn_ano_scr,std_trn_ano_scr,avg_val_ano_scr,std_val_ano_scr,avg_tst_ano_scr,std_tst_ano_scr,avg_true_ano_scr,std_true_ano_scr,IR,roc_auc,pr_auc,sampling_term,config
NewTrainer,2022-01-16 12:03:55.170273,199,1000,4,0.3966,1.8856,0.3852,0.2202,0.6623,0.6315,0.7331,0.3174,1.1427,0.4808,39.1429,0.7687,0.7577,16,"Namespace(batch_size=256, data='tabular', data_name='ecoli-0-1-3-7_vs_2-6', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=7)"
NewTrainer,2022-01-16 12:03:56.726685,199,1000,8,0.325,1.6652,0.2864,0.1789,0.5341,0.6374,0.5802,0.3696,1.2127,0.5912,39.1429,0.7789,0.7609999999999999,1,"Namespace(batch_size=256, data='tabular', data_name='ecoli-0-1-3-7_vs_2-6', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=7)"
NewTrainer,2022-01-16 12:03:57.983031,199,1000,8,0.2701,1.6015,0.23399999999999999,0.1652,0.5072,0.5912,0.5723,0.3619,1.2026,0.5524,39.1429,0.7925,0.7632,4,"Namespace(batch_size=256, data='tabular', data_name='ecoli-0-1-3-7_vs_2-6', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=7)"
NewTrainer,2022-01-16 12:03:59.159008,199,1000,8,0.2911,1.6939,0.2828,0.1768,0.5485,0.6642,0.6315,0.3443,1.1517,0.5458,39.1429,0.7619,0.7566,16,"Namespace(batch_size=256, data='tabular', data_name='ecoli-0-1-3-7_vs_2-6', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=7)"
BaseTrainer,2022-01-16 12:14:35.005224,299,1000,2,0.4882,1.9531,0.4089,0.2223,0.7038,0.605,0.7144,0.332,1.2756,0.4462,39.1429,0.8333,0.7705,0,"Namespace(batch_size=256, data='tabular', data_name='ecoli-0-1-3-7_vs_2-6', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=7)"
BaseTrainer,2022-01-16 12:14:36.690917,299,1000,4,0.3939,1.7939,0.3406,0.1866,0.6107,0.6242,0.6798,0.3378,1.2111,0.525,39.1429,0.7789,0.76,0,"Namespace(batch_size=256, data='tabular', data_name='ecoli-0-1-3-7_vs_2-6', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=7)"
BaseTrainer,2022-01-16 12:14:38.404908,299,1000,8,0.2508,1.6428,0.2357,0.1611,0.5031,0.7088,0.581,0.3772,1.2356,0.5946,39.1429,0.7959,0.7658,0,"Namespace(batch_size=256, data='tabular', data_name='ecoli-0-1-3-7_vs_2-6', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=7)"
NewTrainer,2022-01-16 12:14:40.747457,299,1000,2,0.5299,1.9781,0.3884,0.2236,0.684,0.6316,0.7533,0.3383,1.2442,0.4942,39.1429,0.7721,0.7581,1,"Namespace(batch_size=256, data='tabular', data_name='ecoli-0-1-3-7_vs_2-6', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=7)"
NewTrainer,2022-01-16 12:14:42.547026,299,1000,2,0.5012,1.9883,0.436,0.2344,0.725,0.6173,0.7438,0.3407,1.2335,0.5027,39.1429,0.7619,0.7562,4,"Namespace(batch_size=256, data='tabular', data_name='ecoli-0-1-3-7_vs_2-6', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=7)"
NewTrainer,2022-01-16 12:14:44.240861,299,1000,2,0.4113,1.95,0.4262,0.2336,0.7278,0.5947,0.7509999999999999,0.2984,1.1881,0.4121,39.1429,0.8027,0.7632,16,"Namespace(batch_size=256, data='tabular', data_name='ecoli-0-1-3-7_vs_2-6', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=7)"
