trainer_name,now,return_epoch,early_stop_round,hidden_size,trn_loss,val_loss,avg_trn_ano_scr,std_trn_ano_scr,avg_val_ano_scr,std_val_ano_scr,avg_tst_ano_scr,std_tst_ano_scr,avg_true_ano_scr,std_true_ano_scr,IR,roc_auc,pr_auc,sampling_term,config
NewTrainer,2022-01-16 12:34:40.024840,199,1000,8,0.2266,0.9233,0.2617,0.1276,0.5481,0.4742,1.1516,0.3641,0.8573,0.469,19.4444,0.1605,0.2515,1,"Namespace(batch_size=256, data='tabular', data_name='glass-0-1-6_vs_5', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=9)"
NewTrainer,2022-01-16 12:34:41.071287,199,1000,8,0.2182,1.1113,0.317,0.1913,0.5793,0.5,1.181,0.3719,0.8756,0.4801,19.4444,0.1605,0.2515,4,"Namespace(batch_size=256, data='tabular', data_name='glass-0-1-6_vs_5', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=9)"
NewTrainer,2022-01-16 12:34:42.094419,199,1000,8,0.2208,0.8917,0.2601,0.1333,0.5187,0.4437,1.168,0.3741,0.8536,0.4793,19.4444,0.1646,0.2518,16,"Namespace(batch_size=256, data='tabular', data_name='glass-0-1-6_vs_5', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=9)"
BaseTrainer,2022-01-16 12:38:51.862887,299,1000,2,0.3782,1.2426,0.3518,0.2294,0.6419,0.5577,1.2018,0.3745,0.8872,0.4792,19.4444,0.1564,0.2512,0,"Namespace(batch_size=256, data='tabular', data_name='glass-0-1-6_vs_5', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=9)"
BaseTrainer,2022-01-16 12:38:53.347168,299,1000,4,0.26,1.0723,0.3338,0.1894,0.5869,0.4962,1.1726,0.3804,0.8545,0.4799,19.4444,0.1564,0.2512,0,"Namespace(batch_size=256, data='tabular', data_name='glass-0-1-6_vs_5', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=9)"
BaseTrainer,2022-01-16 12:38:54.851194,299,1000,8,0.1901,0.836,0.2407,0.1265,0.506,0.4673,1.1411,0.3474,0.8451,0.46399999999999997,19.4444,0.1605,0.2515,0,"Namespace(batch_size=256, data='tabular', data_name='glass-0-1-6_vs_5', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=9)"
NewTrainer,2022-01-16 12:38:56.863195,299,1000,2,0.294,1.2778,0.378,0.209,0.6747,0.551,1.1865,0.3678,0.8983,0.4777,19.4444,0.1605,0.2518,1,"Namespace(batch_size=256, data='tabular', data_name='glass-0-1-6_vs_5', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=9)"
NewTrainer,2022-01-16 12:38:58.527195,299,1000,2,0.2843,1.2397,0.35,0.2225,0.6448,0.5498,1.1836,0.3734,0.8737,0.4816,19.4444,0.1605,0.2515,4,"Namespace(batch_size=256, data='tabular', data_name='glass-0-1-6_vs_5', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=9)"
NewTrainer,2022-01-16 12:39:00.065194,299,1000,2,0.4411,1.2564,0.3776,0.2205,0.6675,0.5527,1.1743,0.3556,0.9043,0.473,19.4444,0.1605,0.2518,16,"Namespace(batch_size=256, data='tabular', data_name='glass-0-1-6_vs_5', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=9)"
NewTrainer,2022-01-16 12:39:01.981194,299,1000,4,0.3176,1.1133,0.3193,0.1937,0.5776,0.5105,1.217,0.3815,0.8766,0.4736,19.4444,0.1605,0.2515,1,"Namespace(batch_size=256, data='tabular', data_name='glass-0-1-6_vs_5', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=9)"
NewTrainer,2022-01-16 12:39:03.580193,299,1000,4,0.2166,1.0623,0.3078,0.1703,0.5788,0.4832,1.2032,0.3777,0.8846,0.4611,19.4444,0.1605,0.2518,4,"Namespace(batch_size=256, data='tabular', data_name='glass-0-1-6_vs_5', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=9)"
