trainer_name,now,return_epoch,early_stop_round,hidden_size,trn_loss,val_loss,avg_trn_ano_scr,std_trn_ano_scr,avg_val_ano_scr,std_val_ano_scr,avg_tst_ano_scr,std_tst_ano_scr,avg_true_ano_scr,std_true_ano_scr,IR,roc_auc,pr_auc,sampling_term,config
NewTrainer,2022-01-16 13:46:44.982101,199,1000,4,0.2104,0.07200000000000001,0.2391,0.0985,0.20600000000000002,0.0832,0.2351,0.1079,0.2907,0.0757,45.875,0.6886,0.0902,16,"Namespace(batch_size=256, data='time', data_name='031_UCR_Anomaly_DISTORTEDInternalBleeding20_2700_5759_5919', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-16 13:46:59.904692,199,1000,8,0.1075,0.0275,0.1386,0.0555,0.127,0.0452,0.1454,0.0724,0.2059,0.0836,45.875,0.7381,0.1392,1,"Namespace(batch_size=256, data='time', data_name='031_UCR_Anomaly_DISTORTEDInternalBleeding20_2700_5759_5919', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-16 13:47:10.823307,199,1000,8,0.1025,0.0276,0.1395,0.0527,0.1281,0.0456,0.1436,0.0674,0.2168,0.1062,45.875,0.7438,0.2398,4,"Namespace(batch_size=256, data='time', data_name='031_UCR_Anomaly_DISTORTEDInternalBleeding20_2700_5759_5919', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-16 13:47:20.576163,199,1000,8,0.1037,0.0304,0.1508,0.0665,0.1331,0.0519,0.1551,0.076,0.1998,0.0741,45.875,0.6935,0.1011,16,"Namespace(batch_size=256, data='time', data_name='031_UCR_Anomaly_DISTORTEDInternalBleeding20_2700_5759_5919', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
BaseTrainer,2022-01-16 13:56:12.805057,299,1000,2,0.4546,0.3775,0.4877,0.3049,0.4401,0.28300000000000003,0.4863,0.3042,0.535,0.2433,45.875,0.5804,0.0635,0,"Namespace(batch_size=256, data='time', data_name='031_UCR_Anomaly_DISTORTEDInternalBleeding20_2700_5759_5919', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=60)"
BaseTrainer,2022-01-16 13:56:26.666025,299,1000,4,0.1916,0.0554,0.2042,0.0898,0.1755,0.077,0.2043,0.0981,0.2602,0.0891,45.875,0.6757,0.0986,0,"Namespace(batch_size=256, data='time', data_name='031_UCR_Anomaly_DISTORTEDInternalBleeding20_2700_5759_5919', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=60)"
BaseTrainer,2022-01-16 13:56:40.727365,299,1000,8,0.0818,0.0248,0.1277,0.0529,0.1194,0.0501,0.136,0.0698,0.1988,0.0959,45.875,0.7073,0.1618,0,"Namespace(batch_size=256, data='time', data_name='031_UCR_Anomaly_DISTORTEDInternalBleeding20_2700_5759_5919', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=60)"
NewTrainer,2022-01-16 13:57:03.249763,299,1000,2,0.4967,0.3884,0.4984,0.3135,0.4448,0.28800000000000003,0.4976,0.315,0.5617,0.2407,45.875,0.58,0.0638,1,"Namespace(batch_size=256, data='time', data_name='031_UCR_Anomaly_DISTORTEDInternalBleeding20_2700_5759_5919', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-16 13:57:19.518829,299,1000,2,0.3988,0.20800000000000002,0.3782,0.1854,0.3419,0.175,0.3744,0.1857,0.4482,0.1363,45.875,0.6151,0.0784,4,"Namespace(batch_size=256, data='time', data_name='031_UCR_Anomaly_DISTORTEDInternalBleeding20_2700_5759_5919', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-16 13:57:33.930593,299,1000,2,0.4571,0.3646,0.4801,0.3072,0.4319,0.2824,0.4807,0.3064,0.5238,0.2488,45.875,0.5722,0.0629,16,"Namespace(batch_size=256, data='time', data_name='031_UCR_Anomaly_DISTORTEDInternalBleeding20_2700_5759_5919', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
