trainer_name,now,return_epoch,early_stop_round,hidden_size,trn_loss,val_loss,avg_trn_ano_scr,std_trn_ano_scr,avg_val_ano_scr,std_val_ano_scr,avg_tst_ano_scr,std_tst_ano_scr,avg_true_ano_scr,std_true_ano_scr,IR,roc_auc,pr_auc,sampling_term,config
NewTrainer,2022-01-17 19:59:07.752166,199,1000,4,0.5838,0.5943,0.4734,0.1448,0.5274,0.1292,0.6137,0.2079,0.3764,0.1659,27.9351,0.1717,0.0381,16,"Namespace(batch_size=256, data='time', data_name='053_UCR_Anomaly_DISTORTEDWalkingAceleration1_1500_2764_2995', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-17 19:59:15.961864,199,1000,8,0.4519,0.4863,0.407,0.1215,0.4788,0.108,0.5917,0.2056,0.3723,0.136,27.9351,0.1733,0.0383,1,"Namespace(batch_size=256, data='time', data_name='053_UCR_Anomaly_DISTORTEDWalkingAceleration1_1500_2764_2995', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-17 19:59:21.900574,199,1000,8,0.4701,0.5119,0.4113,0.1341,0.4822,0.1204,0.5986,0.2071,0.363,0.1358,27.9351,0.1572,0.0379,4,"Namespace(batch_size=256, data='time', data_name='053_UCR_Anomaly_DISTORTEDWalkingAceleration1_1500_2764_2995', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-17 19:59:27.265934,199,1000,8,0.4457,0.46,0.3925,0.1141,0.4627,0.1053,0.5864,0.2044,0.3598,0.1356,27.9351,0.1637,0.0379,16,"Namespace(batch_size=256, data='time', data_name='053_UCR_Anomaly_DISTORTEDWalkingAceleration1_1500_2764_2995', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
BaseTrainer,2022-01-17 20:33:24.145059,299,1000,2,0.7815,0.8804,0.6454,0.1826,0.7091,0.1804,0.7169,0.2182,0.5172,0.22399999999999998,27.9351,0.2416,0.0411,0,"Namespace(batch_size=256, data='time', data_name='053_UCR_Anomaly_DISTORTEDWalkingAceleration1_1500_2764_2995', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=60)"
BaseTrainer,2022-01-17 20:33:31.690534,299,1000,4,0.5416,0.5788,0.4642,0.1501,0.5158,0.1345,0.6131,0.2069,0.3751,0.162,27.9351,0.1679,0.038,0,"Namespace(batch_size=256, data='time', data_name='053_UCR_Anomaly_DISTORTEDWalkingAceleration1_1500_2764_2995', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=60)"
BaseTrainer,2022-01-17 20:33:39.224447,299,1000,8,0.3913,0.4071,0.3644,0.1026,0.4364,0.0941,0.5666,0.1979,0.3578,0.1174,27.9351,0.1656,0.0381,0,"Namespace(batch_size=256, data='time', data_name='053_UCR_Anomaly_DISTORTEDWalkingAceleration1_1500_2764_2995', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=60)"
NewTrainer,2022-01-17 20:33:51.170027,299,1000,2,0.7707,0.8728,0.6435,0.1743,0.7025,0.1676,0.7208,0.2104,0.5238,0.2116,27.9351,0.2368,0.0406,1,"Namespace(batch_size=256, data='time', data_name='053_UCR_Anomaly_DISTORTEDWalkingAceleration1_1500_2764_2995', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-17 20:33:59.934554,299,1000,2,0.7253,0.7907,0.5939,0.1655,0.6557,0.145,0.6818,0.2054,0.4821,0.2013,27.9351,0.231,0.0402,4,"Namespace(batch_size=256, data='time', data_name='053_UCR_Anomaly_DISTORTEDWalkingAceleration1_1500_2764_2995', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-17 20:34:07.762430,299,1000,2,0.716,0.6826,0.5354,0.1412,0.5917,0.1274,0.6367,0.1992,0.4204,0.1758,27.9351,0.193,0.0387,16,"Namespace(batch_size=256, data='time', data_name='053_UCR_Anomaly_DISTORTEDWalkingAceleration1_1500_2764_2995', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-17 20:34:19.783812,299,1000,4,0.5707,0.5886,0.4708,0.1439,0.5254,0.1338,0.6148,0.2093,0.3703,0.1672,27.9351,0.1667,0.0379,1,"Namespace(batch_size=256, data='time', data_name='053_UCR_Anomaly_DISTORTEDWalkingAceleration1_1500_2764_2995', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-17 20:34:28.455121,299,1000,4,0.5671,0.5877,0.4726,0.1431,0.5278,0.1291,0.6175,0.2076,0.3799,0.1617,27.9351,0.1686,0.0381,4,"Namespace(batch_size=256, data='time', data_name='053_UCR_Anomaly_DISTORTEDWalkingAceleration1_1500_2764_2995', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
